FID,IID,Y,Y2,X1
1430501,1430501,4.27392401069934,0.967965223412465,1.18301131379027
1430578,1430578,10.1311191890915,-1.01109390501942,1.18218557104205
1431520,1431520,7.03165291732075,0.541586602973901,0.738222266892377
1432563,1432563,0.525851443319549,-0.0463824620319183,0.00186018765586471
1432772,1432772,6.499011900676,-1.10118863338759,-0.813119872948782
1432923,1432923,5.43189146834692,-0.767809411951979,-0.479495534457026
1434657,1434657,1.84883841059774,-1.03902609731084,-0.482596014545508
1434859,1434859,7.32366326622693,1.03050778005472,0.768721192460119
1435895,1435895,1.88368774307005,-1.20466245274457,-0.046022231611849
1436352,1436352,0.817320610658795,0.785500705287078,0.759870166249416
1436464,1436464,-1.19745057219064,-0.931217122891822,-2.16225900282596
1437223,1437223,11.0952927858793,0.454005412270977,-0.723032397500115
1437579,1437579,6.27154872287763,-0.993703573758034,-0.537076518743183
1437856,1437856,3.15652846069264,0.758137955807252,1.05079670124954
1438102,1438102,0.54465069676105,-2.36419668590154,-1.46582307301181
1438140,1438140,5.45436186004511,-0.249022457576071,0.200817442988905
1438873,1438873,11.4488570213827,-1.26221496460904,-0.425394881934915
1440426,1440426,9.31726301813945,0.372748279145285,1.54276423431923
1441009,1441009,7.44960393449028,0.209250057167766,0.500707238958464
1441311,1441311,5.58621111424876,0.645693268862775,1.10980861414807
1441719,1441719,2.13216715842412,0.221346475267799,-0.761241941592442
1442740,1442740,6.37592889742063,-0.183418463592638,1.2071160988788
1442993,1442993,10.3027440873117,0.455033452009496,0.447529832761294
1443149,1443149,7.31516064996716,0.17195998333999,0.904211258568778
1443198,1443198,0.208853699104571,-1.38495810219137,-0.332790557094147
1443842,1443842,5.16894732380115,2.4614874054541,1.52009878365097
1443876,1443876,4.61099225457989,-2.82141025730001,-1.09185051611667
1444115,1444115,2.99972635189386,0.108952300361401,-0.391696122879394
1444326,1444326,-0.236977101411079,0.952342257986442,-1.06855473655809
1444506,1444506,7.27738151527618,-1.18306224118203,-0.688703091797393
1444808,1444808,7.09720886270333,1.22046679623465,0.787645304869747
1445048,1445048,3.3708075123338,-0.694860180315582,-0.27449989294231
1445941,1445941,10.6044943979589,-0.869412663987361,0.25880177192769
1446265,1446265,6.82341389675851,3.93745145188938,2.35842769666916
1447444,1447444,4.21709174514278,1.45900721196299,0.628830229786794
1448062,1448062,-0.715015140866116,-0.395721601638856,0.146017566646804
1448604,1448604,5.51667011133932,0.572318999592374,0.933384481351514
1448816,1448816,5.44941643113538,-0.888795420234882,0.0898024701853826
1448902,1448902,0.370955946816468,-0.605256812844999,-0.600888252771857
1448940,1448940,5.20800617908369,2.21342350538479,1.13512284546201
1450125,1450125,9.86458070967993,1.93949125929084,0.127404218674185
1450258,1450258,10.9603203785779,1.90938729817749,0.606211559719579
1450284,1450284,5.87975603864855,0.589191746449162,0.290936780137971
1450318,1450318,11.4190222979129,0.11962971776648,0.164059259071191
1450359,1450359,5.67636200611947,-1.38353901551887,0.32806058981887
1450380,1450380,6.78939955011475,-1.43537567085051,-1.38996309796674
1450512,1450512,10.2083372279337,1.9541306719961,0.487631879146409
1451449,1451449,-0.987667672743872,-2.18585366144598,-1.05413798393701
1451593,1451593,1.35278859816364,-1.39220458482763,-0.0339711367503879
1452447,1452447,4.28254337977648,1.00039952981798,-0.00224353823435529
1452829,1452829,2.93026586130579,0.582626423731235,-0.310061701879844
1452944,1452944,5.35098279845076,-2.94084722623215,-1.44460958037081
1453187,1453187,9.87146705503558,2.3193336094074,1.76313341601815
1453474,1453474,0.455927701403506,1.41466642140445,-0.158175005896921
1453592,1453592,5.39079459955889,-0.902269541724559,-1.77760737259437
1455876,1455876,9.26985254918001,-1.2315576959982,-0.990523973513076
1456276,1456276,11.4311724809782,1.30526617458727,0.862973460833522
1457837,1457837,8.25731462568297,0.74481538135753,0.68962183713068
1458993,1458993,7.98397619278384,-0.686771440888544,-0.556463009453688
1459950,1459950,9.48366890503595,-0.189898801798652,0.435360267924554
1460166,1460166,7.96053671731495,1.67226627901864,0.979714314223968
1460315,1460315,3.56892662303177,-0.589051527799582,0.401239530755566
1460520,1460520,3.20718753938706,-1.81518078419992,-0.650613545173789
1461658,1461658,6.62844638539697,-1.07116788830314,0.71756884525546
1461665,1461665,3.88348279381729,-0.188020757713236,-0.618965336307604
1462110,1462110,4.69886433847759,-0.687749213274457,-0.064924982739643
1463361,1463361,1.46219367520482,1.16126491416464,0.756582303486169
1463424,1463424,3.30096749716753,-1.52331297755919,-1.01422951482189
1463981,1463981,6.1428461528959,-3.37197796747418,-0.692070820452084
1465406,1465406,6.06869025889351,-1.05514042301003,-0.797152851396709
1466753,1466753,-0.0257495066052273,-0.47511591787915,-0.359471574575351
1466795,1466795,1.29141892051502,-2.86853372184792,-1.70176499505564
1467016,1467016,3.61532711465649,-0.0281618797113403,0.173108751289466
1467292,1467292,5.3853813748533,1.33160785993477,1.16485511268094
1469788,1469788,7.84154475829459,-0.918089803200771,0.10635540690151
1470187,1470187,9.38411649978006,-1.19676864532124,0.37957697779787
1470541,1470541,-0.0804566813442165,-3.88047535628378,-0.46312500390824
1472203,1472203,4.25522573373195,-2.15967303674284,-0.884554455179247
1472938,1472938,2.89900149264259,-0.618062010662258,-0.102554006808623
1474087,1474087,9.41021734632443,-1.11583495205107,-0.823214270312784
1474264,1474264,6.92515863044149,-2.50880358544936,-1.08921196567006
1474410,1474410,0.156265864339831,-2.04332229682943,-0.122511337887164
1474793,1474793,8.90529511815832,-2.52792894628546,-0.670798985517696
1475065,1475065,6.25355242749146,-1.96581789584816,-0.972064501839083
1475478,1475478,-0.257799813474809,-0.430809837037153,-1.00873074753089
1475850,1475850,10.310740449921,2.05306659221997,1.24491102135265
1476780,1476780,7.87934850086767,1.37344907045979,0.681070858239625
1476982,1476982,8.73687253777652,-0.11858590256416,-0.129305143707347
1477555,1477555,0.988258106572056,-0.850365577051856,-1.06024819281691
1477593,1477593,5.95097232994908,-1.15467094610139,0.0361892202723021
1477668,1477668,6.40786099021605,0.31074908461725,0.295889516794678
1477769,1477769,6.81744657613784,-0.993668416115235,-1.59213921601078
1477858,1477858,7.42700166167661,-0.622698762897433,-0.766013267345212
1478181,1478181,5.85312835365878,-1.36837291823528,-0.62085897562234
1478402,1478402,6.74022122684764,1.01585739122678,0.275671223178944
1478484,1478484,3.57022578475911,0.888489334502554,-0.873519594971886
1479460,1479460,8.55673072105447,0.306488120689793,-0.69864379197568
1480174,1480174,4.27728733060434,-1.28562424764862,-2.69348167294033
1480543,1480543,13.3424404302423,-0.887526909247074,-0.155890901009092
1480644,1480644,5.76983939517132,-1.2983693024307,-0.853398548802343
1481234,1481234,4.42752523143995,-1.06992746912145,-0.672174047931869
1481896,1481896,6.88199860780269,-0.460864829667218,0.19487423739745
1482465,1482465,0.785543739843972,2.04730107955882,0.610338623773382
1482963,1482963,8.14538889199853,0.312453049411938,0.195847285936212
1483897,1483897,5.0924037185829,0.257437041413686,-0.76234071939713
1484214,1484214,-0.402216747402836,0.312780437476573,0.632610626681537
1484295,1484295,5.89785487869228,1.78799382112808,1.65672405333589
1484449,1484449,7.1834433599715,0.526116818344084,0.658327207241863
1484504,1484504,6.65725292447577,-1.84096218055204,-0.935461979320203
1485004,1485004,8.42366218966355,-0.0747217491788652,0.714232181082825
1486245,1486245,2.36639973249685,1.3255855754839,1.32068975830018
1486286,1486286,3.66158821842166,-2.24361205649059,-0.842504031224173
1487297,1487297,8.82399003923056,0.813584683573238,-0.0527927400140836
1487414,1487414,1.03977079283508,-1.38642216552118,-1.30105252080517
1488240,1488240,6.36941419592183,-0.363267372453334,-0.983246190522657
1488334,1488334,2.98774077501219,-0.515771427655151,-1.13697164100057
1488762,1488762,5.18595926786314,2.12436582325659,0.785916962964628
1488796,1488796,7.81618529569949,-0.592447622927185,0.447021720529273
1489152,1489152,7.61106912030038,0.477094948526606,1.04203161160561
1489199,1489199,4.52769527625603,1.23392595085877,0.979816114543429
1489322,1489322,4.5295893896906,-3.37519842941572,-2.31592351817953
1489957,1489957,8.6323588176258,-0.0350364785662947,-0.613772831380655
1490627,1490627,7.64696173166365,2.18555943962149,1.50363053243895
1491378,1491378,14.7390797002544,1.0877470335126,1.36159800703617
1492341,1492341,8.16399491297164,-0.214718813531735,-0.252609052485096
1492622,1492622,7.20057332358325,-0.0222173374179335,0.730963516235479
1492650,1492650,0.303887458899683,-0.153856601647999,-0.267589856977408
1496733,1496733,1.75695018068868,-2.51842643252479,-1.65477045561013
1497984,1497984,7.67258065200136,-0.244671264810587,0.51533082756977
1498401,1498401,3.62580086847278,-3.26844830812902,-1.23519262235028
1499308,1499308,6.41835310282021,1.3164086338528,0.36414607813304
1499576,1499576,7.07558928310992,1.01942232636835,2.34280295318372
1499790,1499790,1.37577765141501,0.537314019087019,-0.480830596100497
1499918,1499918,8.43439897740512,-1.25433693618531,-0.520803786540479
1500595,1500595,4.85216617063885,-2.58310329807415,-1.92883772117318
1500798,1500798,3.15243082632732,0.593826198221474,0.650882637271395
1502423,1502423,5.54246325664547,-0.876358079808421,-0.212643136193865
1503733,1503733,-1.12157849118404,-1.27583100385874,-1.49452114994652
1505857,1505857,5.54545449104198,-1.6397728357283,-0.3761201532937
1506216,1506216,8.98781701408523,1.77327976474557,1.79620188856152
1506813,1506813,7.51375977746736,1.56783051763576,0.578284241481403
1509303,1509303,2.75488077175648,-1.14178639805783,-0.828798943428294
1510125,1510125,1.93692998726792,1.5948372835786,0.984326617758417
1510279,1510279,10.1498857837365,-2.20842292055223,-0.579685469429068
1510739,1510739,3.94373751898169,0.710759153799681,-0.0146634935088732
1511035,1511035,8.62107258629404,-0.319837167518421,-0.772761351514909
1511105,1511105,5.04443428444487,-2.49512505494698,-1.96824969547964
1512800,1512800,10.2806636942778,0.186444930314284,0.998112542616943
1514810,1514810,9.10983750161236,2.67043759347827,0.418178367675221
1514995,1514995,2.24733788668288,-0.967497569994741,-0.778173172087116
1515578,1515578,2.65987606769518,-2.02062761763572,-1.9673480115395
1515734,1515734,2.53786647402534,-0.0624045332723068,0.0600273613468234
1515867,1515867,3.19149364189563,1.34947851970775,1.48550341646014
1516835,1516835,3.57314738798908,1.66528726926183,-0.308664460982763
1517067,1517067,1.5548744662572,-0.775570174229823,-1.03763041482436
1517753,1517753,8.42992325993562,-0.120981420591627,0.156336628529178
1518702,1518702,7.84169696401914,2.06054269366515,0.881957740532339
1518784,1518784,8.12728349780404,-0.0241658608769594,0.0386364629684249
1518993,1518993,6.73036509346168,0.586328379755154,-0.912018436699139
1519771,1519771,4.08718106430249,-3.84022306707566,-1.64579689946867
1520150,1520150,2.47108465683265,-2.69440446253031,-1.28571245296182
1520408,1520408,1.30208964147775,-0.120138195606499,-0.285970911108793
1520904,1520904,4.09296673477961,1.03757712585556,0.544826604072686
1521025,1521025,8.04367736628366,2.52707617141465,1.8142881875433
1521400,1521400,2.13898130871076,-0.853309992274545,-0.99003627240842
1522614,1522614,2.75618773226889,-0.752559840050332,-0.518032598574373
1522851,1522851,3.88603803917616,-0.785314454603871,0.92794805668019
1523058,1523058,3.72874541242296,1.00030180261946,-0.247340826640396
1525506,1525506,6.61578185658933,-1.98731961708999,-1.15316786939109
1526138,1526138,3.29303755071841,1.01520666431922,0.53555521948642
1526385,1526385,5.32027204247854,1.33836844059206,2.69839509570496
1526933,1526933,7.71184850785718,2.518684334358,2.3290782268123
1527008,1527008,8.01655778927812,-0.389306924290606,-0.159215379761938
1527263,1527263,3.73713624713602,0.212236205096219,-0.128528995695014
1527557,1527557,7.02562571687012,0.129354029285439,-0.185168126756177
1528233,1528233,8.1735009611304,-1.17571194225206,-1.64119074037171
1528585,1528585,4.04636719030457,1.12532827112961,1.0044201457784
1528674,1528674,6.83780994772566,0.784344747034018,0.812937184133844
1528913,1528913,7.27928858589588,0.992223478229885,0.414976606911629
1529160,1529160,4.8420863468129,-0.0499012568194076,-0.0858590644491107
1529374,1529374,1.75923599416984,-1.50513169590954,-1.90820890558503
1529565,1529565,3.24220639587085,1.38097065254863,0.663251983875979
1530124,1530124,9.22997152284861,0.124680550438735,0.661685731368141
1530212,1530212,6.97062914879039,-1.30427211981658,-0.946084552093717
1530882,1530882,10.810380024032,3.09630694699672,1.47843295735992
1531200,1531200,8.37936384958611,1.09710139405893,0.775822969382906
1531369,1531369,9.41572562317734,-1.05947963808896,0.231068251620737
1531870,1531870,2.01808762883905,-1.59597732753401,-1.13423440350792
1532116,1532116,9.99890548847335,-0.376428176895883,0.573126494011537
1533076,1533076,2.68371340746747,-3.28449295305336,-2.0898419011219
1533100,1533100,5.13867212453311,-0.393409928801169,0.249851659194256
1533949,1533949,7.13031247200843,0.905110189473316,0.545560448172042
1534250,1534250,0.869082310003619,-0.865518085476862,-0.574520216997201
1534453,1534453,3.62961552677227,2.20298052696005,0.447459026214301
1534590,1534590,6.94665635891686,-3.35856527562436,-1.23453449656906
1536106,1536106,-1.54369713265909,1.13330032703759,-1.2635316199082
1536892,1536892,4.45872955545442,-1.01066064587227,0.358258706604859
1537731,1537731,6.33387350608074,-1.86775977851652,-0.508542365744558
1537940,1537940,2.05075919377085,0.397163993822071,0.338484079687825
1538276,1538276,2.66416576640164,-2.19267556869935,-1.63184925946024
1538939,1538939,7.31895337856997,-1.01647077718328,-2.01243240123754
1539567,1539567,-0.617569136185676,-1.22385673528467,-0.443527607412444
1540441,1540441,3.59154382903967,0.376211397718622,-0.898872396044414
1541406,1541406,7.23274210313849,1.18000808743556,1.07517647297492
1542544,1542544,8.42497459874456,0.602367042781888,0.380473017540267
1543061,1543061,7.60889251339586,0.880458789496867,-0.084982979844259
1543742,1543742,5.102832628852,0.198005349525931,-0.688832643435133
1544077,1544077,6.52608070875513,1.4038787566359,1.8394001738877
1544359,1544359,8.9962167704339,-0.336893007761122,0.396433071464249
1545486,1545486,6.73741217566599,1.94120388050632,1.86982738280782
1546032,1546032,10.7401863748542,0.625345796275859,1.11770048473839
1546102,1546102,11.8802585334687,2.47893818807186,0.775683222886744
1546429,1546429,3.43903360298342,0.127526511733813,-0.554984032171241
1547695,1547695,6.25985978699638,1.43139648394049,2.22732464717628
1548214,1548214,6.10651924580211,0.200045777922919,0.713639913460329
1548337,1548337,-3.22333937407193,-2.03774405283102,-0.718453517603737
1550025,1550025,5.3065493298644,-0.287852826168706,-0.411237329752435
1550090,1550090,5.31769471942292,0.489545430875577,2.09570520963183
1550241,1550241,6.11311838542839,2.00456233342881,1.09017613583202
1550805,1550805,6.08212998922161,-1.62179377018167,-1.14537366295748
1551594,1551594,5.19510614038535,-3.73504055306242,-2.05480789348907
1551976,1551976,4.74584060349229,0.597719941432374,1.25806478134494
1552161,1552161,8.21711555318234,-1.89025081262537,-0.64753895694237
1553576,1553576,7.91347081832757,-0.495421003021943,-0.490571124725216
1554242,1554242,5.93730007122588,-3.47665454990472,-1.87281680504869
1554910,1554910,12.6977664723659,2.00736715596024,1.74373636687875
1555270,1555270,4.94092327615856,-0.11030421692483,-0.117328073153603
1555496,1555496,5.43904301231457,-1.34457479312666,-1.64324479436782
1556075,1556075,8.62831434196225,1.39499600657346,1.26265868485489
1557853,1557853,4.4158993059775,0.372278712672334,0.00823439104969856
1558289,1558289,6.0434150196543,-1.98811215833212,-0.953098563325357
1558602,1558602,4.09260582466382,-1.98709686674349,-1.22390810179463
1558759,1558759,6.97311099547312,0.578431196670023,0.112979061764988
1558893,1558893,5.60704965946283,1.15754243550699,1.29019577220167
1558929,1558929,3.55520121266293,0.276100612113874,-0.197259785677788
1559143,1559143,9.30031972383276,0.603863946281037,-0.712101878686666
1559177,1559177,3.20536407096588,3.90295291902861,1.15715395704521
1559358,1559358,4.71632438058205,-0.481387248245862,1.06826165637447
1559427,1559427,3.47730549651272,0.240746931693837,1.24934726154581
1559709,1559709,3.04452696608782,-0.0413522406203323,0.308292561158845
1560104,1560104,2.20559179462337,-0.827662119242295,-0.87709998822368
1560807,1560807,4.9947699197989,1.36355314035792,0.444145583054291
1561389,1561389,2.55347886606701,-0.366889136404024,-0.452207661481175
1562210,1562210,2.19467532766964,-3.1557680220889,-2.57643999492933
1562499,1562499,8.31140480793103,0.533192079419139,0.352108151142352
1562500,1562500,6.12185709858053,1.10829475000088,0.908875833339114
1562981,1562981,8.09339249644266,1.83895834494684,0.42164430595857
1563362,1563362,4.84716945117631,-0.04514965991017,0.219473897036687
1563658,1563658,-1.54444134048349,-1.21151759643272,0.0709673853909245
1563830,1563830,3.07801738874536,0.165660140641776,0.520012034919471
1563915,1563915,1.76213720756295,-0.54615813430152,-0.736188995374692
1565725,1565725,-2.25499760060157,-2.85805108876152,-1.4105279981439
1566747,1566747,7.59561142548167,0.74925137704346,0.135977570782623
1566846,1566846,6.29258498004608,-0.275099788225309,-0.802603177096986
1566952,1566952,15.4222344017721,0.261347597952581,0.573874906278735
1567276,1567276,-0.708555119404186,-1.12290492324733,-1.45230388571378
1568146,1568146,11.7419562165252,1.91587220360318,1.61086624388825
1568878,1568878,9.80141674911078,-0.0944093613409753,1.41490308720653
1569415,1569415,5.95926768802889,-2.03362817339354,-1.00957128626397
1569571,1569571,4.17338165862883,0.281174455968328,1.41907815577158
1569685,1569685,2.22172718659074,-1.61265709582206,-1.45116243804716
1569797,1569797,3.69819793562455,-0.0897985660953372,-0.344047466437283
1570313,1570313,-0.600866588443942,-0.424997581991102,-0.0885068641416958
1570436,1570436,8.27355338326074,1.14676927816416,0.929428134399647
1571549,1571549,3.07777793525746,0.293256854220203,0.612747398755675
1572723,1572723,1.56175104320039,-1.49476011845004,-1.50417392151865
1572954,1572954,8.44768946483804,-0.497472118716059,-0.714092248624611
1573735,1573735,1.86905154524319,-0.612123013948321,-0.195792531836622
1574406,1574406,9.88616919689173,0.206362701143095,0.564337011632418
1574890,1574890,10.4903442275182,1.69824901889112,1.25732498956591
1575142,1575142,8.89321021421336,-0.014352337994745,-0.634592834803082
1575823,1575823,8.17746096878354,1.04393828916978,0.424232788027996
1576249,1576249,5.12154462637551,-0.286251185015358,0.180031185719471
1576579,1576579,7.4782155106404,-0.551087467694982,-0.229594919424629
1576944,1576944,7.34947913582702,0.387919022602898,-0.0732077117936612
1577288,1577288,1.51366265298768,-0.403229041111789,-0.682172428054132
1577625,1577625,3.18421586765817,-1.03939868577382,-0.084889299376333
1578936,1578936,7.57299583585684,2.12880342191425,1.58243402104677
1579569,1579569,1.92239418316154,-1.41177172556351,-2.40702483073258
1579684,1579684,6.48898029131379,0.0427757371841036,-0.311947900054132
1579766,1579766,3.88909040115986,-0.880895398413718,-1.08204444705421
1580185,1580185,3.34194084308931,0.265665430249062,0.821643865839939
1580718,1580718,10.7235667020277,-0.0921123238359836,0.555426470536912
1581300,1581300,7.28587569992709,-3.55466300537623,-2.32202741693886
1581315,1581315,3.00046782606285,-0.866331713142031,-0.0728028899761597
1581624,1581624,5.48742553477503,1.78887580806484,2.59656748722506
1582216,1582216,6.68102588265513,-0.583320211007448,0.113510074665354
1582647,1582647,6.05590423971309,1.63103667854783,1.28789062211632
1584239,1584239,-1.30694753799039,-0.167947853922258,0.278565105199499
1584346,1584346,8.44339245120643,0.461505093911163,1.37976836997107
1584683,1584683,2.22766196849555,-0.472087033789178,-0.489034565413977
1585318,1585318,5.24053004497435,1.07040098956862,0.405908837449559
1586097,1586097,3.30673211113867,1.19349155467105,-0.0876076525542178
1586840,1586840,6.93260887443389,0.22199428659935,0.453763799908279
1587145,1587145,-0.683489478594861,-3.25006723863967,-2.25424723228305
1588750,1588750,5.49677129704026,-1.70478195640613,-1.27750059095589
1590676,1590676,-1.02076054045247,0.595546125519302,-0.164941404465841
1590731,1590731,4.77660657426416,0.0429175112936776,-0.414581737624283
1591042,1591042,8.76148202818401,0.894504140108532,0.95288095707738
1591244,1591244,0.413187290322812,1.30609788177872,-0.300182450475621
1592537,1592537,7.66512820777179,-0.308290357782344,-0.0106887372616722
1592560,1592560,7.65818159672141,0.156975295198177,1.01912547691678
1592938,1592938,1.30150550496725,0.371607097585745,0.675673160917742
1593549,1593549,-0.168006071293284,0.935638609235456,-0.277498053119159
1593913,1593913,2.51116978360855,2.81570571023168,0.653909139110042
1594421,1594421,6.72067774891945,1.60599777550767,0.0803501901300225
1595699,1595699,6.15138017703599,1.16868325709491,0.455902606918802
1595835,1595835,6.14210843937389,2.88302391717579,0.834532060457924
1596982,1596982,6.29836774306309,-1.53247394099241,-0.6927239746033
1597022,1597022,2.29550033721727,0.288635390606531,-1.57178772915654
1597371,1597371,2.3537944880843,0.63911883800062,0.967507379847173
1597504,1597504,6.23102066424149,-0.501407057264739,-1.59447513085598
1597918,1597918,5.04726650759704,-0.234683367901766,0.202452256946328
1598325,1598325,6.73814083379272,-1.0899878488667,-0.411738034228359
1600130,1600130,0.78657174143428,-0.255395349215326,0.750798131695606
1600465,1600465,10.365041921251,3.36077244044053,2.25610717085601
1600653,1600653,6.06152564913316,-0.854492735727587,-0.661869892228233
1602601,1602601,6.3477231980107,-2.26977299215192,-0.124114332469519
1602859,1602859,3.02211121561066,0.639533859957066,0.269395933461581
1603544,1603544,0.131825860863022,-0.622544564705218,-0.844573956248251
1603766,1603766,5.85653418246766,0.00756207243372864,-0.413722343348169
1603994,1603994,8.80826923525357,-0.348540849794806,-1.28613164677264
1604143,1604143,1.86897873657941,-1.07726231876153,-1.67122788786873
1604244,1604244,-1.75618578431615,-1.10202722443793,-0.940377247318525
1604391,1604391,7.72375171097681,-1.25946189454373,0.223232661640596
1605287,1605287,10.3400653368308,-1.35431286728893,-0.0136658379792966
1606887,1606887,7.39081207069389,-1.6367406105796,-0.957878105251745
1607175,1607175,3.57376940309122,-0.119394461524682,-0.466852087582371
1608039,1608039,4.85888806534412,0.394136902348966,-0.495868570644674
1608777,1608777,7.03784256552936,0.548443802586415,-0.660371433555135
1609184,1609184,9.03264712623285,-1.59161767860592,-1.04352114544066
1609342,1609342,7.53664383794775,-0.542421097060317,0.321519971455179
1609381,1609381,6.69501761782875,-1.09808067238536,0.545146877203088
1609711,1609711,12.7174224899845,-0.530831807269985,-0.636097623173024
1610482,1610482,10.2630830058076,2.58726642260556,1.37638412297219
1610552,1610552,4.85155297526529,0.686062584868837,1.01251924845691
1610847,1610847,6.07924079525657,-0.0200830695854376,-0.539895139965473
1611049,1611049,5.39440828205497,-1.50344916077421,-1.07241788374896
1611346,1611346,8.01040418100535,1.03426350233242,0.428912683617376
1611395,1611395,5.72896100800884,-0.468137933501057,-0.482457898373662
1612816,1612816,1.49614399013494,1.00951914025189,-0.0906465712382029
1612902,1612902,1.79718660479476,0.919492912617583,0.791847550372333
1613817,1613817,2.37392576357324,-0.855788856394284,0.0687546534829158
1614469,1614469,8.87208651903629,-0.824066697223129,-0.613966444488069
1614645,1614645,3.89670362834183,0.330488642207219,-0.71418123903477
1615145,1615145,6.07597214142237,-0.857076440805991,0.324249513315477
1615212,1615212,7.89089076588882,-1.43543404318692,0.343282350057935
1615264,1615264,5.09275916909532,0.276234387438396,-0.439619408117634
1615584,1615584,6.14885697057958,1.9094152432005,0.345096720401332
1616193,1616193,-1.2899364354429,-1.12248199865305,-0.919759738371518
1616906,1616906,9.51482653666466,3.59599046730471,1.78311081665491
1617442,1617442,5.33070476507674,-1.61799561699609,-1.42171189639136
1617598,1617598,8.53675097241392,2.79176512125282,1.64218336197998
1617762,1617762,3.80569789976813,-0.508418878522855,0.124236888180545
1618741,1618741,-0.513749017111051,-1.67024118504463,0.00112331300114884
1618929,1618929,6.62559152631053,-0.789126655654162,-1.32897592269806
1619269,1619269,-1.31966902024768,1.50600298949836,0.779726615450189
1619379,1619379,3.86764911003529,-1.25094769941745,1.29044748552405
1619550,1619550,6.12091153546777,-1.15755232463442,-1.02056778040676
1620107,1620107,3.36453445656964,2.11405926836841,0.704704540212597
1620136,1620136,3.71522023193113,2.68292428764796,1.32875193329595
1620289,1620289,6.058595125569,2.09995046275858,1.71664909527313
1621401,1621401,6.1320120038076,-1.37984460097172,-0.859586189686864
1621749,1621749,6.99484958991118,0.110801199672664,-1.01355029355949
1622964,1622964,8.57774121769722,-0.865865362318229,-0.220246236518649
1623027,1623027,6.54253838358355,-0.134141665712554,0.158823107127909
1623066,1623066,3.37334659274708,-0.593293613025037,-0.869274054507589
1623229,1623229,6.41094532110374,0.0361178088179137,-0.730637688626576
1623294,1623294,12.1215222685649,-0.08036689062016,1.11163317335718
1623417,1623417,6.46934420483408,0.018474035923839,-0.166381365922029
1624372,1624372,8.95994257433793,0.697577771376508,0.967695271665761
1624531,1624531,4.9805732459656,-0.181589905679958,-0.498319395349394
1625895,1625895,9.660330618876,2.82031113664466,0.926885841307693
1625952,1625952,10.4749782870653,1.30866875722122,0.0811430999574115
1626485,1626485,4.7177499676828,-0.34141100518334,-0.114458509745484
1626600,1626600,1.90113112960737,-2.49809473148683,-1.86499802002922
1626865,1626865,4.97223922212277,-0.494713376107847,-1.42195715265349
1627641,1627641,8.14696567705345,-0.197115019451207,0.710841370103194
1628319,1628319,8.25688738292826,-0.368267265408917,-1.29481396756187
1628367,1628367,-1.5425296253578,0.931950875500561,-1.06603269225146
1628415,1628415,7.66530245679588,1.0715143461592,0.163432373657258
1628810,1628810,7.40306430576939,-0.540849384164894,0.915459489780014
1630260,1630260,10.0068135258916,-0.908203263360963,-0.293764362927374
1630559,1630559,9.11439253950753,2.36591481491353,0.829990553413801
1630566,1630566,5.60541434859537,-0.495583978410733,-1.25932214505509
1630878,1630878,0.621972832060497,1.54035309749397,1.00316941443099
1631391,1631391,7.57617159174759,-1.05296800969017,0.762974146457261
1632218,1632218,4.22084924152554,-0.826616627496889,-0.533239398936961
1632545,1632545,5.40785801052873,2.73185539694238,0.306420866882492
1632722,1632722,5.46024975183561,0.94241926243402,1.2053838262019
1633157,1633157,5.20059720729187,-0.48658864462278,-1.00272578689147
1633303,1633303,3.2868725439694,0.287319522133739,-0.892245924209741
1633739,1633739,0.727424773859518,0.999775412791411,0.0301489112719819
1633788,1633788,3.45942780891252,1.00319706991972,-0.421998576118089
1634061,1634061,9.0181181548737,-0.395159214916856,-0.24742509974211
1635175,1635175,10.9454076803734,1.12078919784353,0.644151150048481
1636409,1636409,4.71413981934284,1.19365837547254,0.218513364859556
1636633,1636633,9.61157977973339,-0.142722900781526,1.52490474086339
1637313,1637313,7.15611351772127,-0.234978935555112,-1.02404671030395
1638383,1638383,5.21800696841867,0.479983698145639,0.519500645145293
1638458,1638458,8.6792667368766,-1.70801476284147,0.024742072161964
1639499,1639499,2.27914441444852,-0.473721689104228,-0.970649504040792
1640265,1640265,3.035574004827,-1.59356126726496,-1.69601956358618
1640291,1640291,5.11778091428556,1.30875395588485,0.662820286341177
1640846,1640846,-0.332666951518982,-1.71327933086692,-0.0829309595961911
1641631,1641631,1.6199395169012,-0.568789161013818,-1.29149582790165
1642212,1642212,2.50027768322782,0.221306087694659,0.292763360353247
1642800,1642800,3.31841558969042,-0.540455829450293,-0.0979093921838044
1644607,1644607,5.64147550176908,2.07002432516333,1.59774603514018
1644888,1644888,6.93752115130605,-0.95490955414906,-0.925654687802906
1645557,1645557,5.13220656455525,1.79386026557438,0.840684899832981
1645900,1645900,4.34154642954776,-0.0999829347510004,-0.641055073367336
1646962,1646962,5.30723447798993,-1.21851077545562,-1.45891562001412
1648111,1648111,9.08466001700723,1.68080975756961,1.17781776101491
1649059,1649059,7.44089272602628,-1.52937933129499,-2.2792195849826
1650368,1650368,8.70109749146365,2.33326504568615,0.272207844930452
1650848,1650848,2.94667064101753,2.28543288221017,0.551074369409519
1650954,1650954,3.76657834954359,0.68343174233089,0.404754543802055
1651305,1651305,8.54394311577094,-0.830622591132306,-0.603832897874626
1652840,1652840,4.67369791236353,-1.93838362774777,-0.922031005142785
1653174,1653174,5.47546379345069,-0.0136753371497474,0.479910722309014
